"행정구역(동읍면)별","5세별","항목","단위","2019 년",
"송파2동","50 - 54세","남자인구수","명","777",
"송파2동","50 - 54세","여자인구수","명","867",
"송파2동","55 - 59세","총인구수","명","1787",
"송파2동","55 - 59세","남자인구수","명","849",
"송파2동","55 - 59세","여자인구수","명","938",
"송파2동","60 - 64세","총인구수","명","1621",
"송파2동","60 - 64세","남자인구수","명","745",
"송파2동","60 - 64세","여자인구수","명","876",
"송파2동","65 - 69세","총인구수","명","1067",
"송파2동","65 - 69세","남자인구수","명","530",
"송파2동","65 - 69세","여자인구수","명","537",
"송파2동","70 - 74세","총인구수","명","691",
"송파2동","70 - 74세","남자인구수","명","381",
"송파2동","70 - 74세","여자인구수","명","310",
"송파2동","75 - 79세","총인구수","명","408",
"송파2동","75 - 79세","남자인구수","명","197",
"송파2동","75 - 79세","여자인구수","명","211",
"송파2동","80 - 84세","총인구수","명","270",
"송파2동","80 - 84세","남자인구수","명","106",
"송파2동","80 - 84세","여자인구수","명","164",
"송파2동","85 - 89세","총인구수","명","145",
"송파2동","85 - 89세","남자인구수","명","48",
"송파2동","85 - 89세","여자인구수","명","97",
"송파2동","90 - 94세","총인구수","명","61",
"송파2동","90 - 94세","남자인구수","명","11",
"송파2동","90 - 94세","여자인구수","명","50",
"송파2동","95 - 99세","총인구수","명","16",
"송파2동","95 - 99세","남자인구수","명","3",
"송파2동","95 - 99세","여자인구수","명","13",
"송파2동","100+","총인구수","명","10",
"송파2동","100+","남자인구수","명","2",
"송파2동","100+","여자인구수","명","8",
"석촌동","계","총인구수","명","33574",
"석촌동","계","남자인구수","명","16116",
"석촌동","계","여자인구수","명","17458",
"석촌동","0 - 4세","총인구수","명","1019",
"석촌동","0 - 4세","남자인구수","명","537",
"석촌동","0 - 4세","여자인구수","명","482",
"석촌동","5 - 9세","총인구수","명","868",
"석촌동","5 - 9세","남자인구수","명","454",
"석촌동","5 - 9세","여자인구수","명","414",
"석촌동","10 - 14세","총인구수","명","886",
"석촌동","10 - 14세","남자인구수","명","436",
"석촌동","10 - 14세","여자인구수","명","450",
"석촌동","15 - 19세","총인구수","명","1233",
"석촌동","15 - 19세","남자인구수","명","646",
"석촌동","15 - 19세","여자인구수","명","587",
"석촌동","20 - 24세","총인구수","명","2021",
"석촌동","20 - 24세","남자인구수","명","977",
"석촌동","20 - 24세","여자인구수","명","1044",
"석촌동","25 - 29세","총인구수","명","3765",
"석촌동","25 - 29세","남자인구수","명","1673",
"석촌동","25 - 29세","여자인구수","명","2092",
"석촌동","30 - 34세","총인구수","명","3846",
"석촌동","30 - 34세","남자인구수","명","1849",
"석촌동","30 - 34세","여자인구수","명","1997",
"석촌동","35 - 39세","총인구수","명","3468",
"석촌동","35 - 39세","남자인구수","명","1725",
"석촌동","35 - 39세","여자인구수","명","1743",
"석촌동","40 - 44세","총인구수","명","2508",
"석촌동","40 - 44세","남자인구수","명","1262",
"석촌동","40 - 44세","여자인구수","명","1246",
"석촌동","45 - 49세","총인구수","명","2584",
"석촌동","45 - 49세","남자인구수","명","1243",
"석촌동","45 - 49세","여자인구수","명","1341",
"석촌동","50 - 54세","총인구수","명","2440",
"석촌동","50 - 54세","남자인구수","명","1182",
"석촌동","50 - 54세","여자인구수","명","1258",
"석촌동","55 - 59세","총인구수","명","2543",
"석촌동","55 - 59세","남자인구수","명","1213",
"석촌동","55 - 59세","여자인구수","명","1330",
"석촌동","60 - 64세","총인구수","명","2258",
"석촌동","60 - 64세","남자인구수","명","1033",
"석촌동","60 - 64세","여자인구수","명","1225",
"석촌동","65 - 69세","총인구수","명","1543",
"석촌동","65 - 69세","남자인구수","명","744",
"석촌동","65 - 69세","여자인구수","명","799",
"석촌동","70 - 74세","총인구수","명","1143",
"석촌동","70 - 74세","남자인구수","명","509",
"석촌동","70 - 74세","여자인구수","명","634",
"석촌동","75 - 79세","총인구수","명","767",
"석촌동","75 - 79세","남자인구수","명","368",
"석촌동","75 - 79세","여자인구수","명","399",
"석촌동","80 - 84세","총인구수","명","422",
"석촌동","80 - 84세","남자인구수","명","189",
"석촌동","80 - 84세","여자인구수","명","233",
"석촌동","85 - 89세","총인구수","명","176",
"석촌동","85 - 89세","남자인구수","명","51",
"석촌동","85 - 89세","여자인구수","명","125",
"석촌동","90 - 94세","총인구수","명","59",
"석촌동","90 - 94세","남자인구수","명","21",
"석촌동","90 - 94세","여자인구수","명","38",
"석촌동","95 - 99세","총인구수","명","19",
"석촌동","95 - 99세","남자인구수","명","4",
"석촌동","95 - 99세","여자인구수","명","15",
"석촌동","100+","총인구수","명","6",
"석촌동","100+","남자인구수","명","0",
"석촌동","100+","여자인구수","명","6",
"삼전동","계","총인구수","명","32201",
"삼전동","계","남자인구수","명","15340",
"삼전동","계","여자인구수","명","16861",
"삼전동","0 - 4세","총인구수","명","871",
"삼전동","0 - 4세","남자인구수","명","457",
"삼전동","0 - 4세","여자인구수","명","414",
"삼전동","5 - 9세","총인구수","명","962",
"삼전동","5 - 9세","남자인구수","명","470",
"삼전동","5 - 9세","여자인구수","명","492",
"삼전동","10 - 14세","총인구수","명","972",
"삼전동","10 - 14세","남자인구수","명","517",
"삼전동","10 - 14세","여자인구수","명","455",
"삼전동","15 - 19세","총인구수","명","1234",
"삼전동","15 - 19세","남자인구수","명","648",
"삼전동","15 - 19세","여자인구수","명","586",
"삼전동","20 - 24세","총인구수","명","1974",
"삼전동","20 - 24세","남자인구수","명","954",
"삼전동","20 - 24세","여자인구수","명","1020",
"삼전동","25 - 29세","총인구수","명","3423",
"삼전동","25 - 29세","남자인구수","명","1542",
"삼전동","25 - 29세","여자인구수","명","1881",
"삼전동","30 - 34세","총인구수","명","3566",
"삼전동","30 - 34세","남자인구수","명","1759",
"삼전동","30 - 34세","여자인구수","명","1807",
"삼전동","35 - 39세","총인구수","명","3361",
"삼전동","35 - 39세","남자인구수","명","1658",
"삼전동","35 - 39세","여자인구수","명","1703",
"삼전동","40 - 44세","총인구수","명","2691",
"삼전동","40 - 44세","남자인구수","명","1304",
"삼전동","40 - 44세","여자인구수","명","1387",
"삼전동","45 - 49세","총인구수","명","2675",
"삼전동","45 - 49세","남자인구수","명","1296",
"삼전동","45 - 49세","여자인구수","명","1379",
"삼전동","50 - 54세","총인구수","명","2343",
"삼전동","50 - 54세","남자인구수","명","1103",
"삼전동","50 - 54세","여자인구수","명","1240",
"삼전동","55 - 59세","총인구수","명","2355",
"삼전동","55 - 59세","남자인구수","명","1054",
"삼전동","55 - 59세","여자인구수","명","1301",
"삼전동","60 - 64세","총인구수","명","2105",
"삼전동","60 - 64세","남자인구수","명","962",
"삼전동","60 - 64세","여자인구수","명","1143",
"삼전동","65 - 69세","총인구수","명","1375",
"삼전동","65 - 69세","남자인구수","명","629",
"삼전동","65 - 69세","여자인구수","명","746",
"삼전동","70 - 74세","총인구수","명","1022",
"삼전동","70 - 74세","남자인구수","명","489",
"삼전동","70 - 74세","여자인구수","명","533",
"삼전동","75 - 79세","총인구수","명","638",
"삼전동","75 - 79세","남자인구수","명","305",
"삼전동","75 - 79세","여자인구수","명","333",
"삼전동","80 - 84세","총인구수","명","365",
"삼전동","80 - 84세","남자인구수","명","130",
"삼전동","80 - 84세","여자인구수","명","235",
"삼전동","85 - 89세","총인구수","명","157",
"삼전동","85 - 89세","남자인구수","명","46",
"삼전동","85 - 89세","여자인구수","명","111",
"삼전동","90 - 94세","총인구수","명","83",
"삼전동","90 - 94세","남자인구수","명","12",
"삼전동","90 - 94세","여자인구수","명","71",
"삼전동","95 - 99세","총인구수","명","19",
"삼전동","95 - 99세","남자인구수","명","2",
"삼전동","95 - 99세","여자인구수","명","17",
"삼전동","100+","총인구수","명","10",
"삼전동","100+","남자인구수","명","3",
"삼전동","100+","여자인구수","명","7",
"가락본동","계","총인구수","명","27511",
"가락본동","계","남자인구수","명","13632",
"가락본동","계","여자인구수","명","13879",
"가락본동","0 - 4세","총인구수","명","938",
"가락본동","0 - 4세","남자인구수","명","478",
"가락본동","0 - 4세","여자인구수","명","460",
"가락본동","5 - 9세","총인구수","명","784",
"가락본동","5 - 9세","남자인구수","명","399",
"가락본동","5 - 9세","여자인구수","명","385",
"가락본동","10 - 14세","총인구수","명","815",
"가락본동","10 - 14세","남자인구수","명","428",
"가락본동","10 - 14세","여자인구수","명","387",
"가락본동","15 - 19세","총인구수","명","1250",
"가락본동","15 - 19세","남자인구수","명","647",
"가락본동","15 - 19세","여자인구수","명","603",
"가락본동","20 - 24세","총인구수","명","1921",
"가락본동","20 - 24세","남자인구수","명","982",
"가락본동","20 - 24세","여자인구수","명","939",
"가락본동","25 - 29세","총인구수","명","2515",
"가락본동","25 - 29세","남자인구수","명","1215",
"가락본동","25 - 29세","여자인구수","명","1300",
"가락본동","30 - 34세","총인구수","명","2573",
"가락본동","30 - 34세","남자인구수","명","1283",
"가락본동","30 - 34세","여자인구수","명","1290",
"가락본동","35 - 39세","총인구수","명","2342",
"가락본동","35 - 39세","남자인구수","명","1200",
"가락본동","35 - 39세","여자인구수","명","1142",
"가락본동","40 - 44세","총인구수","명","1798",
"가락본동","40 - 44세","남자인구수","명","939",
"가락본동","40 - 44세","여자인구수","명","859",
"가락본동","45 - 49세","총인구수","명","2199",
"가락본동","45 - 49세","남자인구수","명","1037",
"가락본동","45 - 49세","여자인구수","명","1162",
"가락본동","50 - 54세","총인구수","명","2342",
"가락본동","50 - 54세","남자인구수","명","1112",
"가락본동","50 - 54세","여자인구수","명","1230",
"가락본동","55 - 59세","총인구수","명","2521",
"가락본동","55 - 59세","남자인구수","명","1243",
"가락본동","55 - 59세","여자인구수","명","1278",
"가락본동","60 - 64세","총인구수","명","2131",
"가락본동","60 - 64세","남자인구수","명","1068",
"가락본동","60 - 64세","여자인구수","명","1063",
"가락본동","65 - 69세","총인구수","명","1288",
"가락본동","65 - 69세","남자인구수","명","630",
"가락본동","65 - 69세","여자인구수","명","658",
"가락본동","70 - 74세","총인구수","명","903",
"가락본동","70 - 74세","남자인구수","명","451",
"가락본동","70 - 74세","여자인구수","명","452",
"가락본동","75 - 79세","총인구수","명","566",
"가락본동","75 - 79세","남자인구수","명","282",
"가락본동","75 - 79세","여자인구수","명","284",
"가락본동","80 - 84세","총인구수","명","352",
"가락본동","80 - 84세","남자인구수","명","149",
"가락본동","80 - 84세","여자인구수","명","203",
"가락본동","85 - 89세","총인구수","명","185",
"가락본동","85 - 89세","남자인구수","명","63",
"가락본동","85 - 89세","여자인구수","명","122",
"가락본동","90 - 94세","총인구수","명","65",
"가락본동","90 - 94세","남자인구수","명","19",
"가락본동","90 - 94세","여자인구수","명","46",
"가락본동","95 - 99세","총인구수","명","14",
"가락본동","95 - 99세","남자인구수","명","3",
"가락본동","95 - 99세","여자인구수","명","11",
"가락본동","100+","총인구수","명","9",
"가락본동","100+","남자인구수","명","4",
"가락본동","100+","여자인구수","명","5",
"가락1동","계","총인구수","명","27624",
"가락1동","계","남자인구수","명","13454",
"가락1동","계","여자인구수","명","14170",
"가락1동","0 - 4세","총인구수","명","1549",
"가락1동","0 - 4세","남자인구수","명","842",
"가락1동","0 - 4세","여자인구수","명","707",
"가락1동","5 - 9세","총인구수","명","1572",
"가락1동","5 - 9세","남자인구수","명","820",
"가락1동","5 - 9세","여자인구수","명","752",
"가락1동","10 - 14세","총인구수","명","1148",
"가락1동","10 - 14세","남자인구수","명","534",
"가락1동","10 - 14세","여자인구수","명","614",
"가락1동","15 - 19세","총인구수","명","1167",
"가락1동","15 - 19세","남자인구수","명","634",
"가락1동","15 - 19세","여자인구수","명","533",
"가락1동","20 - 24세","총인구수","명","1615",
"가락1동","20 - 24세","남자인구수","명","860",
"가락1동","20 - 24세","여자인구수","명","755",
"가락1동","25 - 29세","총인구수","명","2180",
"가락1동","25 - 29세","남자인구수","명","974",
"가락1동","25 - 29세","여자인구수","명","1206",
"가락1동","30 - 34세","총인구수","명","2677",
"가락1동","30 - 34세","남자인구수","명","1291",
"가락1동","30 - 34세","여자인구수","명","1386",
"가락1동","35 - 39세","총인구수","명","2875",
"가락1동","35 - 39세","남자인구수","명","1379",
"가락1동","35 - 39세","여자인구수","명","1496",
"가락1동","40 - 44세","총인구수","명","2183",
"가락1동","40 - 44세","남자인구수","명","1104",
"가락1동","40 - 44세","여자인구수","명","1079",
"가락1동","45 - 49세","총인구수","명","2031",
"가락1동","45 - 49세","남자인구수","명","953",
"가락1동","45 - 49세","여자인구수","명","1078",
"가락1동","50 - 54세","총인구수","명","1966",
"가락1동","50 - 54세","남자인구수","명","918",
"가락1동","50 - 54세","여자인구수","명","1048",
"가락1동","55 - 59세","총인구수","명","2061",
"가락1동","55 - 59세","남자인구수","명","972",
"가락1동","55 - 59세","여자인구수","명","1089",
"가락1동","60 - 64세","총인구수","명","1828",
"가락1동","60 - 64세","남자인구수","명","856",
"가락1동","60 - 64세","여자인구수","명","972",
"가락1동","65 - 69세","총인구수","명","1245",
"가락1동","65 - 69세","남자인구수","명","621",
"가락1동","65 - 69세","여자인구수","명","624",
"가락1동","70 - 74세","총인구수","명","748",
"가락1동","70 - 74세","남자인구수","명","389",
"가락1동","70 - 74세","여자인구수","명","359",
"가락1동","75 - 79세","총인구수","명","401",
"가락1동","75 - 79세","남자인구수","명","196",
"가락1동","75 - 79세","여자인구수","명","205",
"가락1동","80 - 84세","총인구수","명","206",
"가락1동","80 - 84세","남자인구수","명","73",
"가락1동","80 - 84세","여자인구수","명","133",
"가락1동","85 - 89세","총인구수","명","110",
"가락1동","85 - 89세","남자인구수","명","25",
"가락1동","85 - 89세","여자인구수","명","85",
"가락1동","90 - 94세","총인구수","명","45",
"가락1동","90 - 94세","남자인구수","명","11",
"가락1동","90 - 94세","여자인구수","명","34",
"가락1동","95 - 99세","총인구수","명","12",
"가락1동","95 - 99세","남자인구수","명","1",
"가락1동","95 - 99세","여자인구수","명","11",
"가락1동","100+","총인구수","명","5",
"가락1동","100+","남자인구수","명","1",
"가락1동","100+","여자인구수","명","4",
"가락2동","계","총인구수","명","33701",
"가락2동","계","남자인구수","명","16535",
"가락2동","계","여자인구수","명","17166",
"가락2동","0 - 4세","총인구수","명","1163",
"가락2동","0 - 4세","남자인구수","명","643",
"가락2동","0 - 4세","여자인구수","명","520",
"가락2동","5 - 9세","총인구수","명","1612",
"가락2동","5 - 9세","남자인구수","명","800",
"가락2동","5 - 9세","여자인구수","명","812",
"가락2동","10 - 14세","총인구수","명","1767",
"가락2동","10 - 14세","남자인구수","명","913",
"가락2동","10 - 14세","여자인구수","명","854",
"가락2동","15 - 19세","총인구수","명","1974",
"가락2동","15 - 19세","남자인구수","명","1054",
"가락2동","15 - 19세","여자인구수","명","920",
"가락2동","20 - 24세","총인구수","명","2188",
"가락2동","20 - 24세","남자인구수","명","1116",
"가락2동","20 - 24세","여자인구수","명","1072",
"가락2동","25 - 29세","총인구수","명","2576",
"가락2동","25 - 29세","남자인구수","명","1272",
"가락2동","25 - 29세","여자인구수","명","1304",
"가락2동","30 - 34세","총인구수","명","2379",
"가락2동","30 - 34세","남자인구수","명","1152",
"가락2동","30 - 34세","여자인구수","명","1227",
"가락2동","35 - 39세","총인구수","명","2699",
"가락2동","35 - 39세","남자인구수","명","1297",
"가락2동","35 - 39세","여자인구수","명","1402",
"가락2동","40 - 44세","총인구수","명","2669",
"가락2동","40 - 44세","남자인구수","명","1296",
"가락2동","40 - 44세","여자인구수","명","1373",
"가락2동","45 - 49세","총인구수","명","3109",
"가락2동","45 - 49세","남자인구수","명","1488",
"가락2동","45 - 49세","여자인구수","명","1621",
"가락2동","50 - 54세","총인구수","명","2721",
"가락2동","50 - 54세","남자인구수","명","1327",
"가락2동","50 - 54세","여자인구수","명","1394",
"가락2동","55 - 59세","총인구수","명","2670",
"가락2동","55 - 59세","남자인구수","명","1253",
"가락2동","55 - 59세","여자인구수","명","1417",
"가락2동","60 - 64세","총인구수","명","2382",
"가락2동","60 - 64세","남자인구수","명","1136",
"가락2동","60 - 64세","여자인구수","명","1246",
"가락2동","65 - 69세","총인구수","명","1483",
"가락2동","65 - 69세","남자인구수","명","742",
"가락2동","65 - 69세","여자인구수","명","741",
"가락2동","70 - 74세","총인구수","명","985",
"가락2동","70 - 74세","남자인구수","명","499",
"가락2동","70 - 74세","여자인구수","명","486",
"가락2동","75 - 79세","총인구수","명","607",
"가락2동","75 - 79세","남자인구수","명","291",
"가락2동","75 - 79세","여자인구수","명","316",
"가락2동","80 - 84세","총인구수","명","390",
"가락2동","80 - 84세","남자인구수","명","163",
"가락2동","80 - 84세","여자인구수","명","227",
"가락2동","85 - 89세","총인구수","명","213",
"가락2동","85 - 89세","남자인구수","명","68",
"가락2동","85 - 89세","여자인구수","명","145",
"가락2동","90 - 94세","총인구수","명","83",
"가락2동","90 - 94세","남자인구수","명","20",
"가락2동","90 - 94세","여자인구수","명","63",
"가락2동","95 - 99세","총인구수","명","21",
"가락2동","95 - 99세","남자인구수","명","3",
"가락2동","95 - 99세","여자인구수","명","18",
"가락2동","100+","총인구수","명","10",
"가락2동","100+","남자인구수","명","2",
"가락2동","100+","여자인구수","명","8",
"문정1동","계","총인구수","명","21095",
"문정1동","계","남자인구수","명","10428",
"문정1동","계","여자인구수","명","10667",
"문정1동","0 - 4세","총인구수","명","769",
"문정1동","0 - 4세","남자인구수","명","410",
"문정1동","0 - 4세","여자인구수","명","359",
"문정1동","5 - 9세","총인구수","명","685",
"문정1동","5 - 9세","남자인구수","명","357",
"문정1동","5 - 9세","여자인구수","명","328",
"문정1동","10 - 14세","총인구수","명","673",
"문정1동","10 - 14세","남자인구수","명","347",
"문정1동","10 - 14세","여자인구수","명","326",
"문정1동","15 - 19세","총인구수","명","964",
"문정1동","15 - 19세","남자인구수","명","493",
"문정1동","15 - 19세","여자인구수","명","471",
"문정1동","20 - 24세","총인구수","명","1410",
"문정1동","20 - 24세","남자인구수","명","693",
"문정1동","20 - 24세","여자인구수","명","717",
"문정1동","25 - 29세","총인구수","명","2005",
"문정1동","25 - 29세","남자인구수","명","994",
"문정1동","25 - 29세","여자인구수","명","1011",
"문정1동","30 - 34세","총인구수","명","1886",
"문정1동","30 - 34세","남자인구수","명","973",
"문정1동","30 - 34세","여자인구수","명","913",
"문정1동","35 - 39세","총인구수","명","1816",
"문정1동","35 - 39세","남자인구수","명","949",
"문정1동","35 - 39세","여자인구수","명","867",
"문정1동","40 - 44세","총인구수","명","1324",
"문정1동","40 - 44세","남자인구수","명","663",
"문정1동","40 - 44세","여자인구수","명","661",
"문정1동","45 - 49세","총인구수","명","1621",
"문정1동","45 - 49세","남자인구수","명","778",
"문정1동","45 - 49세","여자인구수","명","843",
"문정1동","50 - 54세","총인구수","명","1690",
"문정1동","50 - 54세","남자인구수","명","773",
"문정1동","50 - 54세","여자인구수","명","917",
"문정1동","55 - 59세","총인구수","명","1867",
"문정1동","55 - 59세","남자인구수","명","882",
"문정1동","55 - 59세","여자인구수","명","985",
"문정1동","60 - 64세","총인구수","명","1693",
"문정1동","60 - 64세","남자인구수","명","803",
"문정1동","60 - 64세","여자인구수","명","890",
"문정1동","65 - 69세","총인구수","명","1110",
"문정1동","65 - 69세","남자인구수","명","585",
"문정1동","65 - 69세","여자인구수","명","525",
"문정1동","70 - 74세","총인구수","명","695",
"문정1동","70 - 74세","남자인구수","명","351",
"문정1동","70 - 74세","여자인구수","명","344",
"문정1동","75 - 79세","총인구수","명","425",
"문정1동","75 - 79세","남자인구수","명","209",
"문정1동","75 - 79세","여자인구수","명","216",
"문정1동","80 - 84세","총인구수","명","250",
"문정1동","80 - 84세","남자인구수","명","110",
"문정1동","80 - 84세","여자인구수","명","140",
"문정1동","85 - 89세","총인구수","명","128",
"문정1동","85 - 89세","남자인구수","명","33",
"문정1동","85 - 89세","여자인구수","명","95",
"문정1동","90 - 94세","총인구수","명","51",
"문정1동","90 - 94세","남자인구수","명","17",
"문정1동","90 - 94세","여자인구수","명","34",
"문정1동","95 - 99세","총인구수","명","22",
"문정1동","95 - 99세","남자인구수","명","6",
"문정1동","95 - 99세","여자인구수","명","16",
"문정1동","100+","총인구수","명","11",
"문정1동","100+","남자인구수","명","2",
"문정1동","100+","여자인구수","명","9",
"문정2동","계","총인구수","명","29788",
"문정2동","계","남자인구수","명","13858",
"문정2동","계","여자인구수","명","15930",
"문정2동","0 - 4세","총인구수","명","920",
"문정2동","0 - 4세","남자인구수","명","470",
"문정2동","0 - 4세","여자인구수","명","450",
"문정2동","5 - 9세","총인구수","명","848",
"문정2동","5 - 9세","남자인구수","명","430",
"문정2동","5 - 9세","여자인구수","명","418",
"문정2동","10 - 14세","총인구수","명","660",
"문정2동","10 - 14세","남자인구수","명","337",
"문정2동","10 - 14세","여자인구수","명","323",
"문정2동","15 - 19세","총인구수","명","931",
"문정2동","15 - 19세","남자인구수","명","459",
"문정2동","15 - 19세","여자인구수","명","472",
"문정2동","20 - 24세","총인구수","명","1750",
"문정2동","20 - 24세","남자인구수","명","779",
"문정2동","20 - 24세","여자인구수","명","971",
"문정2동","25 - 29세","총인구수","명","3651",
"문정2동","25 - 29세","남자인구수","명","1373",
"문정2동","25 - 29세","여자인구수","명","2278",
"문정2동","30 - 34세","총인구수","명","4222",
"문정2동","30 - 34세","남자인구수","명","1951",
"문정2동","30 - 34세","여자인구수","명","2271",
"문정2동","35 - 39세","총인구수","명","3642",
"문정2동","35 - 39세","남자인구수","명","1715",
"문정2동","35 - 39세","여자인구수","명","1927",
"문정2동","40 - 44세","총인구수","명","2317",
"문정2동","40 - 44세","남자인구수","명","1146",
"문정2동","40 - 44세","여자인구수","명","1171",
"문정2동","45 - 49세","총인구수","명","1959",
"문정2동","45 - 49세","남자인구수","명","923",
"문정2동","45 - 49세","여자인구수","명","1036",
"문정2동","50 - 54세","총인구수","명","1761",
"문정2동","50 - 54세","남자인구수","명","855",
"문정2동","50 - 54세","여자인구수","명","906",
"문정2동","55 - 59세","총인구수","명","1790",
"문정2동","55 - 59세","남자인구수","명","844",
"문정2동","55 - 59세","여자인구수","명","946",
"문정2동","60 - 64세","총인구수","명","1792",
"문정2동","60 - 64세","남자인구수","명","842",
"문정2동","60 - 64세","여자인구수","명","950",
"문정2동","65 - 69세","총인구수","명","1293",
"문정2동","65 - 69세","남자인구수","명","655",
"문정2동","65 - 69세","여자인구수","명","638",
"문정2동","70 - 74세","총인구수","명","906",
"문정2동","70 - 74세","남자인구수","명","472",
"문정2동","70 - 74세","여자인구수","명","434",
"문정2동","75 - 79세","총인구수","명","593",
"문정2동","75 - 79세","남자인구수","명","296",
"문정2동","75 - 79세","여자인구수","명","297",
"문정2동","80 - 84세","총인구수","명","420",
"문정2동","80 - 84세","남자인구수","명","196",
"문정2동","80 - 84세","여자인구수","명","224",
"문정2동","85 - 89세","총인구수","명","220",
"문정2동","85 - 89세","남자인구수","명","84",
"문정2동","85 - 89세","여자인구수","명","136",
"문정2동","90 - 94세","총인구수","명","89",
"문정2동","90 - 94세","남자인구수","명","23",
"문정2동","90 - 94세","여자인구수","명","66",
"문정2동","95 - 99세","총인구수","명","15",
"문정2동","95 - 99세","남자인구수","명","5",
"문정2동","95 - 99세","여자인구수","명","10",
"문정2동","100+","총인구수","명","9",
"문정2동","100+","남자인구수","명","3",
"문정2동","100+","여자인구수","명","6",
"장지동","계","총인구수","명","32833",
"장지동","계","남자인구수","명","15905",
"장지동","계","여자인구수","명","16928",
"장지동","0 - 4세","총인구수","명","1365",
"장지동","0 - 4세","남자인구수","명","680",
"장지동","0 - 4세","여자인구수","명","685",
"장지동","5 - 9세","총인구수","명","1360",
"장지동","5 - 9세","남자인구수","명","691",
"장지동","5 - 9세","여자인구수","명","669",
"장지동","10 - 14세","총인구수","명","1366",
"장지동","10 - 14세","남자인구수","명","719",
"장지동","10 - 14세","여자인구수","명","647",
"장지동","15 - 19세","총인구수","명","1828",
"장지동","15 - 19세","남자인구수","명","920",
"장지동","15 - 19세","여자인구수","명","908",
"장지동","20 - 24세","총인구수","명","2100",
"장지동","20 - 24세","남자인구수","명","1070",
"장지동","20 - 24세","여자인구수","명","1030",
"장지동","25 - 29세","총인구수","명","2409",
"장지동","25 - 29세","남자인구수","명","1235",
"장지동","25 - 29세","여자인구수","명","1174",
"장지동","30 - 34세","총인구수","명","2437",
"장지동","30 - 34세","남자인구수","명","1213",
"장지동","30 - 34세","여자인구수","명","1224",
"장지동","35 - 39세","총인구수","명","2765",
"장지동","35 - 39세","남자인구수","명","1402",
"장지동","35 - 39세","여자인구수","명","1363",
"장지동","40 - 44세","총인구수","명","2489",
"장지동","40 - 44세","남자인구수","명","1218",
"장지동","40 - 44세","여자인구수","명","1271",
"장지동","45 - 49세","총인구수","명","2717",
"장지동","45 - 49세","남자인구수","명","1317",
"장지동","45 - 49세","여자인구수","명","1400",
"장지동","50 - 54세","총인구수","명","2764",
"장지동","50 - 54세","남자인구수","명","1278",
"장지동","50 - 54세","여자인구수","명","1486",
"장지동","55 - 59세","총인구수","명","2752",
"장지동","55 - 59세","남자인구수","명","1301",
"장지동","55 - 59세","여자인구수","명","1451",
"장지동","60 - 64세","총인구수","명","2359",
"장지동","60 - 64세","남자인구수","명","1080",
"장지동","60 - 64세","여자인구수","명","1279",
"장지동","65 - 69세","총인구수","명","1547",
"장지동","65 - 69세","남자인구수","명","733",
"장지동","65 - 69세","여자인구수","명","814",
"장지동","70 - 74세","총인구수","명","1076",
"장지동","70 - 74세","남자인구수","명","529",
"장지동","70 - 74세","여자인구수","명","547",
"장지동","75 - 79세","총인구수","명","698",
"장지동","75 - 79세","남자인구수","명","304",
"장지동","75 - 79세","여자인구수","명","394",
"장지동","80 - 84세","총인구수","명","391",
"장지동","80 - 84세","남자인구수","명","140",
"장지동","80 - 84세","여자인구수","명","251",
"장지동","85 - 89세","총인구수","명","255",
"장지동","85 - 89세","남자인구수","명","56",
"장지동","85 - 89세","여자인구수","명","199",
"장지동","90 - 94세","총인구수","명","122",
"장지동","90 - 94세","남자인구수","명","18",
"장지동","90 - 94세","여자인구수","명","104",
"장지동","95 - 99세","총인구수","명","29",
"장지동","95 - 99세","남자인구수","명","1",
"장지동","95 - 99세","여자인구수","명","28",
"장지동","100+","총인구수","명","4",
"장지동","100+","남자인구수","명","0",
"장지동","100+","여자인구수","명","4",
"위례동","계","총인구수","명","28238",
"위례동","계","남자인구수","명","13750",
"위례동","계","여자인구수","명","14488",
"위례동","0 - 4세","총인구수","명","2272",
"위례동","0 - 4세","남자인구수","명","1137",
"위례동","0 - 4세","여자인구수","명","1135",
"위례동","5 - 9세","총인구수","명","2552",
"위례동","5 - 9세","남자인구수","명","1305",
"위례동","5 - 9세","여자인구수","명","1247",
"위례동","10 - 14세","총인구수","명","1986",
"위례동","10 - 14세","남자인구수","명","983",
"위례동","10 - 14세","여자인구수","명","1003",
"위례동","15 - 19세","총인구수","명","1444",
"위례동","15 - 19세","남자인구수","명","708",
"위례동","15 - 19세","여자인구수","명","736",
"위례동","20 - 24세","총인구수","명","1410",
"위례동","20 - 24세","남자인구수","명","743",
"위례동","20 - 24세","여자인구수","명","667",
"위례동","25 - 29세","총인구수","명","1385",
"위례동","25 - 29세","남자인구수","명","654",
"위례동","25 - 29세","여자인구수","명","731",
"위례동","30 - 34세","총인구수","명","2024",
"위례동","30 - 34세","남자인구수","명","897",
"위례동","30 - 34세","여자인구수","명","1127",
"위례동","35 - 39세","총인구수","명","3227",
"위례동","35 - 39세","남자인구수","명","1493",
"위례동","35 - 39세","여자인구수","명","1734",
"위례동","40 - 44세","총인구수","명","3047",
"위례동","40 - 44세","남자인구수","명","1526",
"위례동","40 - 44세","여자인구수","명","1521",
"위례동","45 - 49세","총인구수","명","2475",
"위례동","45 - 49세","남자인구수","명","1309",
"위례동","45 - 49세","여자인구수","명","1166",
"위례동","50 - 54세","총인구수","명","1771",
